,id,tweet
1640,1.21388E+18,"afọ 2020 a,anyi ga na-asụ igbo😀  olisa biko nye anyị ogologo ndụ na arụ ike, akụ na ụba ga-edo ahụ🙏 ka ihe niile anyị kọrọ n'ubi mee nke ọma, anyị ga-eriju afọ 🙏 chukwu wepụrụ anyị ọnwụ mberede, ugani na ubiam.   asụsụ igbo ga-adi igbo amaka ❤️ ##url"
1641,1.624E+18,@username onye ọgwụ ike! 🤣
1642,3.9647E+17,@username nwoke'm jee ta amu nna gi. o i lofugho anyi maa i na acho nwoke oge obula? nwoke itolu agbago na ike gi
1643,1.58274E+18,@username baba be looking attention from our daddy like nnukwu isi rinu
1644,1.62373E+18,"@username paedophile like you,do u uv sense at all,nwa onye ọgwụ.outcast"
1645,1.57366E+18,@username didn't get the right news before coming to rant like nkita ara. agadi ekwe nka!
1646,1.5027E+18,ndum bú ké chineke ìhè nílé nkem nwéré jizọs nanị gị ri òtítọ ekwensu enweghị ike ébém nọ abum nwa ké chukwu jizọs nanị gị ri òtítọ
1647,1.45689E+18,"ekwekwana ka asụsụ ndị be nna gị si na be gị pụọ. were ya hanye ụmụ gị n'aka dịka nna gị siri hanye ya na aka nke gị, ka ha bụrụ ndị ọnụ ga-eru n'okwu n'etiti ụmụnna ha, ma nwekwaa ike ịme ihe  karịrị nke ị mere. malite ịsụ igbo na be gị.  #subaasusugi"
1648,3.95664E+17,##url @username : oomf's avi tho.. be looking like udene mmiri mara.
1649,1.35327E+18,"@username nwa nza na ere  na isi na ere na odu osi na ona apu mmanu.. nya jisie ike. our ancestors had his likes in mind when they made this proverb you tweeted earlier. ""agu guba ofeke oburu nzu kpaa na anya""."
1650,7.1566E+17,"@username ka chineke na-agbaghara gị adịghị emezi emezi. nwere ike ị na-echegharị site na ndọrọ ndọrọ ọchịchị na-agba akwụna ijn, obodo nta"
1651,1.13305E+18,"@username ibo bụ asụsụ na-adịgide adịgide n'ọdịnihu. ọ ga-eme ka wii wii wii ma kpọọ ụwa ka ọ bụrụ chaos cultulish. enweghị ihe ị ga-atụ egwu, nabata eziokwu. mgbe ahụ ị nwere ike iri anụ anụ bekee n'ụzọ iwu kwadoro. ezigbo anụ ọhịa ahụ dịkwa oke mma."
1652,1.49066E+18,"@username simon epkerima nwa ekwensu, chukwuokikeabiama kpo gi oku.  ekwensu rie ozu gi onye iberibe."
1653,1.50813E+18,"@username ma ndị nwoke ma ndị nwanyị na-aghọgbu ndị hụrụ ha n'anya, ma nwoke ma nwanyị bụ ndị ikpe mara. ịgbaghara onye aghụghọ siri ike n'ihi na ọ na-adọwa mmadụ, mana ndị mmadụ ka na-agbaghara ma ụfọdụ ndị aghụghọ na-atụgharị akwụkwọ ọhụrụ ma agbaghara ya."
1654,1.04434E+18,@username onye iberibe  like you...kitikpa gbaa gi der ewu
1655,3.93822E+17,aboki be like walahi so i pit fing am 4 my china pone kwuo?... bella ishi aki ibiakwa nke gii
1656,1.32644E+18,in camp: ahmed musa  william ekong  alex iwobi ola aina joe aribo  leon balogun  kevin akpoguma  sebastin osigwe  zaidu sanusi tyronne ebuehi etebo oghenekaro maduka okoye ike ezenwa chidozie awaziem kelechi iheanacho emmanuel dennis chidera ejuke samuel chukwueze paul onuachu
1657,1.22099E+18,@username daalụ nwanne. gaa na ##url ka ị gere ọtụtụ akụkọ anyị ji naanị asụsụ igbo kọọ. biko nyere anyị aka kesaa ya ka ndị ọzọ nwee ike gee ha. daalụ maka nkwado gị 😊🙏🏿 #igboamaka
1658,9.39842E+17,@username kedụ ihe a kpọrọ 'chick' n' abụ a maka ikike (poetic licence). odeabu ga-akpọ ọkụkọ maọbụ mmadụ aha ahụ iji zikputa akankà.
1659,1.51184E+18,"@username nkita ara! a wretched mindset like yours would never believe someone could be genuinely wealthy, okpo. woke gbuokwa gi egbuo. ritual yen yen yen. anuohia."
1660,1.04552E+18,"""dike buru ogu gaa ebe mmuo, udele a wuo anu."""
1661,1.59006E+18,@username 📌📌📌 nwoke onye ọgwụ ike 😌😩
1662,1.30182E+18,"@username nwokem ekwuzina udi okwu a, akpasukwala m iwe. you have come too far to be talking like a child. if getting a new model means ibelu nne gi isi, ibelu ya ozugbo. ichu ego ,i ga enwe obi nkume, obi agu. go to baba and find out what needs to be done to get the new model.  😏."
1663,1.5803E+18,"@username tụọ ya njọ ya n'iru next time. ina atụ ya egwu? talk to her woman to woman ka uche ya dị ya, osie ike see ya foto bute ya here ka e kerie anụ ya asap.  ejirọm ntị anụ́ 'abuse' ka ọfọ nke nwa 5 years."
1664,1.0798E+18,@username ike isigni log book adirom. kanyi gbafuo. lol
1665,1.54509E+18,@username it won't end like kwasia onye iberibe 😂😂😂😂😂
1666,1.00177E+18,@username you cant an igbo idiot...you sound like ewu awusa.
1667,9.8693E+17,"@username ike, otele, ukwu"
1668,6.02013E+17,"cobra cap okbye 🏃 ""@username : isi ewu @username : amu nkita ""@username : ike nbe @username : nkita ara 😂😂😂😂😂 ""@username : 😂😂😂😂😂 anofia"
1669,1.56833E+18,@username chineke kpo gi oku!  ara gbawa gi nti!  aka ewu!  nkita racha gi ike!  ewu takwagi igu n'isi!  agu tagbuo gi!  nwanyi ikpu ukwu!  otele nkita!  rikwe nshi okuko!  anu ohia nwuru anwu!  isi ewu!  onye iberibe nwuru anwu!  ewu congo!  feminism gbu kwe gi!
1670,1.63104E+18,"so i will leave ""nwa ekwensu, ike mbe, anumpama, ile ncha, atụrụ odekpe, afọ nsị, okoto meow meow, monkey ebiliekwe, ezi ọhịa, mkpi, ewu, nkịta ara"" etc..  to come and be using ""afonja"" that i don't know what it means? yu this boy, ekwensu ga amichalili gị ọnụ very soon ##url"
1671,1.50916E+18,@username this lady is like u are mad who d hell are you to talk to our able barrister in such manner chineke kpogi oku onye iberibe di ka gi i dika ihe egi achu ajah onye awuru dika gi if u dint take ur time udele ga eri anu gi onye ara
1672,1.44973E+18,@username chineke napukwa ekwensu ike 😂 😂 😂
1673,1.56976E+18,"@username hahahahaha 🤣 onye iberibe kitikpa tapia gi onu there nwa nkita usu na enweghi onu like you. ndi let’s go there. akpo ndi twitter now, ezi di ka gi amaputa abi? ngbo piapukwa gi isi.  #mugu"
1674,1.55225E+18,"@username chineke kpọọ gị ọkụ, ụsụ nwụrụ anwụ mịa gị ọnụ, ekwensu rachapụ gị ike there, anụ ọhịa nwụrụ anwụ akpọniri ike elu wee mụọ ##url"
1675,1.07853E+18,@username nkogheri 2018. jisie ike na akogheri inugo? o nne gi na umunne gi di nwanyi ka'm ga akwa ya bu iko ma kuo ha amu na isi 😂😂 mkpi bazaar
1676,1.57658E+18,haaland ịsị adịro gị mma chaa chaa.  zukwanuike. zuo ike!  kedụ ihe mmadụ ji ịsị koteru gị???? 😭
1677,1.42911E+18,@username jee gwa nna gi na o na alacha nne gi ike nsi
1678,1.18839E+18,"@username or bad to government and address the issues than sound like a broken gong then we have a problem, am adage says, ' okoeyi adara ṅụọ n' ụlọ ewu amụ n'ogbuli..."
1679,1.32318E+18,@username nwanyi onye mgbu zukwanuike maka ndu gi na umu gi  ezigbo onye mgbu
1680,9.34167E+17,@username mechie onu gi there. onye iberibe.  hope u treat ur dad like a rapist.
1681,1.18636E+18,"you are my healer  my keeper my restorer  my life giver you are the living god oh eze, no one like you  ọ bụ onye n'ekwu ma chi m kwuchaa, ọ bụ onye na atụrụ chi m ụga.  i nweghị mgbanwe chukwu ebighebi  i nweghi oyiri omama amasi amasi"
1682,1.61203E+18,"if you like no defend yourself, because…  “no man should put his hands on a woman.”   ụsụ raakwa nne gị dia. ra jịe ya ama. ##url"
1683,1.59256E+18,idiot ezi ohia illiterate onukwu ashawo ashawo akwunakwuna akwuna kopo kopo shameless public used and dumped ashawo simon ekperima arawasigo gi brain nwaanyi ikpu mmiri mmiri na esi isi chineke kpo gi na simon ekperima oku onye oshi onwu ike gbuo gi na simon ekperima ##url
1684,3.36505E+17,"lol""@username : or kitikpa lacha gi ike ""@username : or ""isi nne muru kuja""...""@username : like have u heard 'ama nne gi chikwe'."""""""
1685,1.31503E+18,"it has been a moody day for me.  ọkwa e buru ozu onye ọzọ, ọ dị ka e bu osisi kpọrọ nkụ. (when they carry the dead body of another, it looks like a log of wood) (igbo proverb.)   ọkwa ọ metụ imi, ọ metu ọnụ  #endsars"
1686,1.55768E+18,@username agadi okpo zukwanike…onye oshi
1687,1.58678E+18,@username nwa nza zukwanu ike!!!
1688,1.53102E+18,egwu mere site n'aka onye egwu number 1 anyị solofrancis_official (on instagram)  nigeria ọhụrụ ike na #peterobi ❤️💚🇳🇬  #petercarrymedeygo #peterobi4president2023  #peterobi4president  #lamwithpeterobi2023  #obilscoming #labourparty4peterobi ##url
1689,6.69565E+17,"ssg i miss popular side.ano m ugwu-awusa ugbua,enweghizi m ike isonye."
1690,1.60186E+18,@username onye mgbu dika gi... nwanyi ala zukwanu ike nwa okoko ...ndi oso chi egbu
1691,1.61394E+18,"🕇 ndị enyi, ọgwụgwọ nke ọrịa na-agaghị ekwe omume ịgwọ ọrịa nke ndị dọkịta mmadụ, site na ọgwụ ọwụwa anyanwụ ma ọ bụ ọdịda anyanwụ, jizọs nwere ike gwọọ ya nke ọma, dịka ọ gwọrọ onye ekpenta, ma okwukwe dị ka mkpụrụ mọstad dị anyị mkpa* * *"
1692,1.36962E+18,@username lols. ikuku kuo ka ahụ ike ọkụkọ anya.  ndị a ji anyị eme ihe egwuregwu. mana ya diba
1693,1.56982E+18,"@username taa, zuzuru mechie ọnụ rere ure ịnukwa ""the lawsuit  was all about when it happened"" anụ ọhịa nwụrụ anwụ akpọniri ike elu wee mụọ, apc abi pdp member preaching to someone else about propaganda  lmfao 🤣"
1694,1.33515E+18,@username okwa gi kuzirim onu ojoo nkea.. adiburom like this until nmalu onye ibu..  ndi enugu enwelu mmiri? fa enwelu borehole asides mmiri well...
1695,1.36831E+18,"@username bịa mpa edu, why are you like this nah.. ajọ nwa..😂😂😂 na my daughter o"
1696,1.54027E+18,"ekwensu enweghi ike n'ebemno, abu'm nwa nke chukwu. ndum bu nke chineke🙌"
1697,1.5921E+18,simon ekperima you are an idiot i pity those that are listening to your trash anu ohia illiterate onukwu chineke kpo gi oku onye oshi onwu ike gbuo gi simon ekperima ##url
1698,1.56845E+18,"@username nzuzu gbue nne gi, gbuo nna gi, ara gbaa dị ọkpara gi. ara ọgbanje gbaa ada gi nwanyị. onwu ike gbue gi there. efi awusa!"
1699,1.56677E+18,"@username like husband, like wife. no difference between agbado (a.k.a bat) and okpa / ukwa (remi). ofeke! ara jiri gi ! mkpi! nzuzu! your hate for us knows no bound. keep smoking your ganja and keep hating! isi ewu! aturu ocha!"
1700,1.25086E+18,@username ewu awusa!!! . nigeria without ndị ùgwù will be like america
1701,1.6306E+18,@username uturu gbagbuo gị there ezi bida onye nzuzu onukwu
1702,1.59639E+18,"@username onye iberibe, i see you onukwu"
1703,1.35419E+18,@username i bu amosu ... onye iberibe
1704,1.5599E+18,"@username onye iberibe ,jee raa otu nne gi oooo 🤣🤣🤣"
1705,1.57296E+18,@username onye iberibe wake up
1706,1.63754E+18,"na your papa and mama dy dumb, rie nsi. e bu ezigbote anu ofia. onye nzuzu ka e bu, ezigbote onye iberibe ##url"
1707,1.53053E+18,@username simon onye iberibe!
1708,1.59423E+18,"english - there is no need flogging a dead horse.   igbo - ọ onye iberibe bụ ịfe weelụ mma na egbu na o tụpọm, tu tụpọm, ebe nke egbulu ya na enuigwe ka na agba ọbala."
1709,5.86233E+17,"ni iya e""@username : ni first son e ""@username : oponu omo""@username : onye iberibe"""""""
1710,1.01379E+18,"@username that anuman needs to go and sit down lool o maka o nwere twitter, o ga'edere efulefu? onye iberibe tufia"
1711,1.58264E+18,@username that's the narratives the onye iberibe (@username ) has been selling to those atụrụ in aso rock.
1712,1.62506E+18,"@username akwuna kwuna, ọjị ịkpụ agadi eme ogo. onye iberibe ga ala n'iyi. agadi ekwe nka. ịkpụ gbara uka. onye oshi na onye ama. aturu na ụdị mmadụ."
1713,5.36541E+17,"lovren bu ezi, br bu anu ofia, mignolet bu onye iberibe, gerrard bu agadi nwoke n'agwo ofe, sterling but ewu&gt;&gt; fa ncha bu ndi ara&gt;&gt;"
1714,1.57218E+18,"@username he's indeed a dog. i should have known better that he's a utter and complete idiot. atụrụ nwụrụ anwụ is what he is. what an old clown wu onye iberibe, onye nzuzu.  tụfịakwa."
1715,1.57871E+18,@username ibu onye iberibe! hoooo-haaaa!!!
1716,1.48089E+18,"@username ikpeazu is a danmed idiot, obu ofeke, na onye iberibe"
1717,1.31899E+18,you are a very big idiot  . mpama.  ezi bida.. ekwensu  laacha  gi ike. onye iberibe ##url
1718,1.5143E+18,@username okenye na agwọ ofe.. onye iberibe 🤣🤣
1719,1.55005E+18,"@username i bu otele, ezigbote onye iberibe."
1720,9.69342E+17,@username onye iberibe. leenụ ka ịsị na akpari ọzụzụ nne na nna gị zuru gị na ama. miracle ọbụ ikwu ka ọbụ ibe gị? agadi ekweghị nkà.  agaghị m akpari nne buru gị na afo maka na ọgba aka nwa. ebere ya na emere m.
1721,1.23982E+18,@username speedy onye iberibe
1722,1.61503E+18,@username “fuck ndi igbo”  “forgive my assertions that came across as bigoted spewings”  brymo kitikpa ma wa pú ga anya ebe awa!🖐🏽 🖐🏽 onye iberibe!!!
1723,1.05718E+18,are you minding that onye iberibe ##url
1724,1.57633E+18,@username nti eleke.......senior onye iberibe di ka gi... madam level up ..ina ka zi kwa nka ..lekwa gi lee wrinkles maka na ihetiri amaka...#amakaourwinner
1725,5.18425E+17,"onye iberibe""@username : ana ama gi isi, ina eme twitter, ""@username : kowara m ka obi di m mma""@username : @username ajuju"
1726,1.06223E+18,"ọ bụ maka onye iberibe ka e ji ama iwu ahịa.  ~ the market bye-laws are made with the foolish ones in mind.  [the laws are made to control foolish people, not responsible citizens]  ụtụtụ ọma nụ.  #asụsụigboamaka"
1727,1.45493E+18,onye ara onye iberibe si nga puo  isi ewu nne gi bu akwuna  nzuzu nnukwu isi nkita ara ##url
1728,1.33237E+18,@username onye uchu bu onye iberibe 😂
1729,7.05877E+17,"who they teach you igbo? epp me too  🙋😭😭😭""@username : onye ime ezi “@username : lmaooooooo onye iberibe ##url"
1730,1.31711E+18,@username onye iberibe ka ibu! ezigbote okpo! 😂😂😂
1731,1.2777E+18,"@username onye iberibe, onye nzuzu, nkita anapuru uche ya, ofeke."
1732,1.62126E+18,"@username onye ara, onye iberibe, isi ewu ,nne gi bu akwuna, nzuzu,nnukwu isi nkita ara, anu ofia, anu ofia ka gi nma. e go soon clare for your eye oloriburuku omo ale"
1733,1.59298E+18,@username onye iberibe. agwo tagbuogi
1734,1.29066E+18,"@username ada ekwensu, onye iberibe, anu mpama, frustrated animal. you will never die well. pig"
1735,1.59326E+18,@username onye iberibe. agadi na agwo ofe. compendium of stupidity and repeated failure
1736,1.39314E+18,"@username 😂😂😂😂 i bu nnøø ezigbote onye iberibe..ofeke amarø mgbe ekere nkú úkwaa..onye atùørø iluu køwara ya,,imara na ego ejiri lùø nne ya ghørø ahia..  chai!!,why are u lai this?."
1737,1.05654E+18,"@username hapu onye iberibe, ka ona asitoghari ka mkpi"
1738,1.58344E+18,"@username ewu awusa onye iberibe. ma gi na ekwensu chima gi, iko unu ejuola"
1739,1.51574E+18,@username onye iberibe.... i na eche echiche ka atụrụ awusa.  buhari is the worst president
1740,1.55385E+18,@username onye iberibe  a disgrace to ngwa land.  akwatara onye ke na ni iko na ala ngwa... ajonwa akwanyere ndi ngwa.  chukwu jukwa... akpa amu  ekwesiri iji asu awuru kochie gi ihu.  miri nshi
1741,1.59709E+18,@username onye iberibe chineke turu mbo n'ike!. nwa ekwensu.
1742,1.10473E+17,"onye iberibe, ewu yi akwa!!! ##url"
1743,1.58966E+18,"@username i bu ezigbote onye iberibe, anuofia.  acho kwa na ihe i ga eji ndu gi mee, chowa onye na achogho gi.  you never troll her finish?  sha carry your stinking nose commit for her business.  anu mpama"
1744,1.6143E+18,lmfao please tell your zulu sister! onye iberibe ##url
1745,1.54211E+18,@username hahahha... onukwu. onye iberibe
1746,1.55475E+18,"@username rie nsi ebe ahu,onye iberibe"
1747,1.06224E+18,"rochas okorocha is just a toothless bulldog. onye iberibe mmadu, onye nzuzu!!!!!!!!!!!"
1748,1.54357E+18,"@username efulefu onye iberibe, na wetin you be 🤡"
1749,1.28268E+18,"@username onukwu, onye iberibe, onye aburonu.  endure your frustration🤣🤣🤣 i am seeing how much of a peace lover you are.... okpo😂"
1750,1.08307E+18,"ndị igbo sị na onye iberibe anaghị ama mgbe ekere nkụ ụkwa. ọ ma bụrụ eziokwu. kedụ ka anyị bụ ndị igbo tụrụ ya ilu si na-elezi anya ka anaele, ndị ọzọ a na-ekerecha nkụ ụkwa?"
1751,1.63526E+18,@username kitikpa lasha kwagi anya dia onye ofe mmanu onye iberibe
1752,1.56396E+17,@username i no been see am. onaghi adabara mu na onye iberibe ahu.  him & his ago just na cause ogbaghara everywhere.
1753,2.60846E+17,"onye iberibe!""@username : god! ebuka called me patience!!@username u don die! dont let me remember all u trash oo! elemao! hahahahahahaa"""
1754,1.62919E+18,@username i bụ ezigbote onukwu! businesses and campaigns have been going on and elections will record massive turn out and onye iberibe di ka gi is talking about sit at home. o di ka ana e sendilụ ụnụ mkpụlụmmiri?
1755,1.13374E+18,"@username this man wu nnoo ezigbo onye iberibe. look at him,eche m ma o si na egwu adighi atu. he is certainly afraid i can sure tell. mask ko egwunu ni"
1756,1.36708E+18,@username ok nah... war start usu efulefu osu nwanmefu onye iberibe oniranu 😁😁😁😁😁😁
1757,1.09926E+18,"jude, kitikpa lacha gi anya. mkpi furu uzo. ala suo gi, onye iberibe na-enweghi ihere. ##url"
1758,1.58437E+18,@username onye eriri eri na onye iberibe.  ndi dos bugbado ndi oshi na ndi eriri eri. umu ukpara na ere ure si na ha na ahu mmanu. ogaghi adiri unu na mma. wotowoto wotowoto wotowoto to all the members of dos and ejiofor.  imagine biafrans without mazi simon ekpa na ndi umuada biafra
1759,1.17114E+18,@username stupid boy. nti elekere nti oba.😬 onye iberibe. god save your preeq today ni sha. #bbnaija ##url
1760,1.63701E+18,@username onye iberibe na nsukka
1761,1.40005E+18,"@username do you know that for southeastern igbo person adamu  means olodo, a daft. ònye iberibe"
1762,9.6931E+17,@username nzuzu bu afa nne gi na nna gi nyere gi. werezia onye iberibe mee gi mmiri chukwu.
1763,1.45053E+18,"how much did you buy those kiddies glasses,? must be ₦30  onye iberibe..  le ka ọnụ ya dịka nke ụsụ ##url"
1764,1.56249E+18,@username onye iberibe atulu hausa ezi bida aunty rest life is not that deep.
1765,1.63572E+18,"@username apologize to her, onye iberibe"
1766,7.36303E+17,"@username osi bu onye iberibe,npl indeed!"
1767,1.62393E+18,"@username iwu anuohia! otoro gbagbuo gi there, anu mpam! chineke kpo gi oku, kanunta onye iberibe. tufiakwa! iwu ozu nwuru anwu."
1768,1.58735E+18,@username ifeoma rie nsi there! onye iberibe
1769,1.54494E+18,"@username efulefu na amaghi ihe. onye iberibe,onye ara"
1770,1.24683E+18,"@username ##url  energy queen, ogbeni wild udele one isi ndi gentleness oya coman use ur power elsewhere... no be only kobo kobo biz we go dey see u, come this way onye iberibe"
1771,1.85672E+17,onye iberibe. rt @username : u dey form tush abi?rt @username : yu haff mad shaaa.sorry ooooo  rt ... ##url
1772,1.62991E+18,@username onye iberibe. u don de talk like small pikin
1773,1.30665E+18,@username ibu onye iberibe ozu nwuru anwu
1774,1.25441E+18,"@username goat😂😂😂, onye iberibe"
1775,1.10501E+18,i hope so sha. i’m happy onye iberibe is no longer our governor lmaoo ##url
1776,1.29538E+18,@username 😂😂😂😂omashola like trouble.frodd hapu ya no onye iberibe
1777,5.42345E+17,"panty no n'ilo, came n talk na.....agadi ekwe nka!!!!! onye iberibe!!!!!"
1778,1.34585E+18,"@username nne gi hoe, nna gi onye iberibe, gi onye gi efulefu"
1779,5.97107E+17,"ewu, nkita ara, onye iberibe, mkpi, anu ofia, boateng, mumu ""@username : moyes' boys to the rescue."""
1780,3.30713E+17,"nkita rakwa nwanne gi nwaanyi@username : onye iberibe, nna gi onyeoshi, nne gi onyeoshi rt @username : 98% of igbo boys are armed robbers"
1781,1.62233E+18,lekwa onye iberibe a😂 kitikpa rachakwa gi onu  anu mpam ##url
1782,1.38063E+18,@username mr umujuwa onye iberibe
1783,1.55568E+18,@username zuzupuo gi onye iberibe.  agadi na-agwo ofe.
1784,1.03655E+18,@username it means friend in igbo. same as 'ofeke'  or onye iberibe
1785,1.17533E+18,@username onye iberibe ka ịwụ. atụrụ gambia.
1786,1.63212E+18,"@username onye iberibe soludo is still bragging, calling candidates from other parties ""ofeke na amaghi mgbe ekere nku ukwa"""
1787,1.28255E+18,"@username efulefu is; onye iberibe(iberiberism), ofogiri,  anu apama, ofeke, onye osi, isi aki, ogbo, onye ayirigha etc."
1788,1.56611E+18,@username efulefu kwube okwu ndi mara ihe ga   amaha. onye iberibe. nne murugi gba aka nnwa.
1789,1.36172E+18,another onye iberibe spotted.  @username and he is answering azuka chai ndi mmadu e fooo. ##url
1790,1.60146E+18,iti. come back home anụ ọhịa. is there lockdown in finland onye iberibe? ewu! ##url
1791,1.50981E+18,@username atụrụ ọcha... onye iberibe 1 of the yoruba nation 😂😂😂
1792,1.38496E+18,"@username how dare you obfuscate and turn history on its head ezigbo ofeke ka ibu. onye iberibe,ndi ofe mmanu na akuziri aka na akpogi ezigbo mmadu.efulefu"
1793,8.1515E+17,in my language we describe this kinda of character @username as onukwu or efulefu or onye iberibe. ##url
1794,3.63641E+17,"lie nsi mebilu emebi""@username : nkita lacha gi'anya rt @username : kitikpa saa gi afo""@username : sigh..onye iberibe ""@username "
1795,1.17846E+18,onye iberibe kai ##url
1796,1.63756E+18,"@username onye iberibe, si nga puo"
1797,1.6302E+18,"@username amadioha gbwakwa gi akpa amu onye iberibe ezi ohia, nkita ara ndi ekiti state ozu nwuru awu, anu mpama"
1798,9.78331E+17,"@username no, its from libya.  onye iberibe"
1799,1.3125E+18,ezigbote onye iberibe for dt matter oo ##url
1800,3.18619E+17,otua ka odi rt @username : onye iberibe o na-amakwanu mgbe e kere nku ukwa?
1801,1.53354E+18,"rie nsi, onye iberibe."
1802,2.18486E+17,"wt happen to ur eyes""@username : '.' rt @username : na isi ewu""@username : dnt mind himrt @username : lol""@username : ewurt @username "
1803,3.60348E+17,"longer throat""@username : olodo boi""@username : *lol=d* ""@username : wich one is dat :s""@username : isi nkita nko""@username : i'm craving isi ewu☹"""
1804,1.51423E+18,"nna gi bụ ewu, btw i'm not a chelsea fan, peep my bio, atụrụ! ##url"
1805,1.40292E+18,"buhari, nsigi rie nsi. ewu awusa. ##url"
1806,2.03253E+17,"n palm wine rt @username : isi ewu &gt;&gt;&gt;&gt;"""
1807,3.77403E+17,"""@username : “@username : ""@username : @username nkita"" isi ewu”osoji"" abeg am tired :')"
1808,1.25154E+18,@username very big fool. ewu awusa
1809,1.29453E+18,idiot of highest order. ewu gambia ##url
1810,1.23804E+18,@username ewu awusa  iberibe  onuku .. ofeke ... osaka😒😒 #learnfrommercyeke
1811,1.05231E+18,@username shina abi which wan?  oga u owe me isi ewu.
1812,20194351658,rt @username rt @username : @username lol isi ewu--haha i see you know igbo! isi nkita!
1813,1.61408E+18,@username ewu shut up too..onye iberibe
1814,1.29309E+18,@username another idiot without home training. ewu peter obi. kitikpa gbagbuo gi. onuku
1815,1.13494E+18,head of fish or isi ewu? ##url
1816,9.32007E+17,"@username ewu awusa, ofeke."
1817,1.07646E+18,@username lol. ewu awusa
1818,1.07893E+18,"@username ibugodi ezigbo akpa amu..ewu, so you nerd here fuwa, isiego, iwa, n.w. a?.. ibugodi ezigbo nkita calabar.. ezege no mind this onye mgbu.. okana elii. oo ezigbote kitikpa ya alachia anya!"
1819,1.63058E+18,@username no vex fellow comrade..  but since you don call me onye mgbu nwanne rie nsi ewu for there🤣🤣. no shakin
1820,2.2076E+17,rt @username ewu congo!!!!!!!! na me u dey yab abi? mmee!
1821,1.62935E+18,@username taaaa...nkita ara. chineke kpokwa gi oku there ewu. let chinansa nwa-oshi &amp; chika edoziem come to biafra land they claimed they're incharge of biafra struggle...umu okoko
1822,1.62979E+18,@username mma gị bụ ewu. mma mma gị bụ akwuna. ndị be unu niile bụ ndị ara. ibu atụrụ. efu. ikwikwii. udele. nkịta ara.
1823,1.62741E+18,@username pastor ewu gambia kitikpa gbagbuo gi dia
1824,5.0899E+17,"""@username : i want isi ewu and fufu.""..u very crious?...kfb"
1825,1.04918E+18,"@username ozu nwoke. ewu awusa, chigbukwa owegi. ozu"
1826,1.25401E+18,"@username nne gi, nna gị, umunna, ụmụnne gị bụkwa zuzu ancha nile. ewu , ekwensu."
1827,1.40537E+17,"amoosu rt @username : nkita ara ,anuofia rt @username : ewu...hug transforma rt @username : (cont) ##url"
1828,4.35427E+17,"lol nginwa onye jew""@username : ibu onye mgbu!!!""@username : @username lol....that one bu ūя̲̅ matter!"""""
1829,2.83973E+17,no isi ewu rt @username : lol rt @username : newcastle keeper is afo-anù!!!
1830,3.50505E+17,isi ewu remix to isi nkita ##url
1831,1.19001E+18,"@username ewu gboko  anu mpam  aturu  ewu awusa  ukwu crafish 😉😉😉😉😅  afa erika,  echefuolam ufodu."
1832,1.36316E+18,@username as per ofada or isi ewu?
1833,1.39868E+18,"@username kitikpa na enweghi nne na nna susu o gi onu ebe ahu, ezi bida, lekwanu efulefu a fulani gbara nne ya. i biara igosi anyi na i bu ezigbo mmadu,  ezigbo mmadu gi ahu kpuokwa na ala, ewu awusa. ihe nile no na eme na east kita, kedu ndi mba ozo na atupuru anyi onu?  anu ofia!!!"
1834,1.38843E+18,@username ewu congo lebraville!
1835,1.17034E+18,@username a mam nụ. mana unu na-ezu ya eji ya eme isi ewu na suya anụ ọkụkọ 👀
1836,3.78599E+17,"enters tl with pammy,isi ewu and nkwobi.."
1837,1.5767E+18,@username fish head or isi ewu?
1838,1.51943E+18,"@username anụ ọhịa, ozu nwụrụ anwụ.... ewu gambia, atụrụ cameroon... cmon shiri nshi shí pụọ ebea oluku"
1839,1.11608E+16,chinekemee! see this ewu awusa! rt @username : @username nkita ara u brought ur madness here.
1840,1.60023E+18,@username ka chukwuokike abiama tie gi mgbada nwuru anwu n'isi. ewu palestine.
1841,1.62039E+18,@username isi ewu like your isi azu mentor
1842,4.97864E+17,onye oshi. ezi. azu. ewu
1843,1.12939E+18,@username anu ohia mere ihu ka ewu congo ọ bụ  ị ga-emechi ọnụ gị
1844,1.25226E+18,@username oga its isi ewu.. lemme abeg
1845,1.20164E+18,@username ok. isi ewu.
1846,1.7052E+17,ewu congo “@username : pple dat love me. u razz mgbeke rt @username : @username who bailed u?”
1847,1.53167E+18,"@username onukwube mpama, ewu awusa.. usu racha gi onu"
1848,1.36935E+18,"@username mmanya diochi'a aburo maka onye nwere uburu na ile ewu ka gi, nya i ga-ebuzo sachapu onu ule tupu i nghota ezigbo uto mmanya diochi'a"
1849,9.26844E+17,lol. ewu awusa. mkpi abakiliki. ##url
1850,1.61758E+17,"ewu congo! ""@username : @username ewu, aturu"""
1851,1.52867E+18,@username isi ewu 🔐❤️
1852,1.55881E+18,@username 🤣🤣🤣🤣 ogwu ego you’re a an ewu congo
1853,1.2357E+18,#repost buhari: ogịnị ne me onye nka?!  ọ na chi ọchị ka ewu ha tinye n'oku  oshiomole : collect corona v free of charge nna - @username ##url ##url
1854,1.4646E+18,@username ara bu ihe n'agba  nne gi na nna gi....ewure
1855,1.48519E+17,agwor takwa gi ni ike rt @username : ike okuko.rt @username : isi ewu rt @username : isi nkita.. nama!!rt @username : onye ara! ewu
1856,1.13384E+18,@username na akogheri 😏...ewu awusa!!!
